시도명,시군구명,법정읍면동명,읍면동아이디,SOC유형,SOC유형아이디,구분명,시설명,시설물 아이디,인허가일자,도로명주소,지번주소,공원구분,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터갱신일자,업태구분명,위도,경도
경기도,성남시 분당구,야탑동,"41135107",생활편의형SOC,CVNTL,도시공원,꿈동산공원,CVNTL_22_41135_01267,,"",경기도 성남시 분당구 야탑동 332,어린이공원,5000.1,야외운동기구,어린이놀이터,벤치,"","",1990-06-22,분당구녹지공원과,"031-729-8092","2022-07-11",,37.4145740000,127.1260760000
경기도,성남시 분당구,야탑동,"41135107",생활편의형SOC,CVNTL,도시공원,하늘공원,CVNTL_22_41135_01268,,"",경기도 성남시 분당구 야탑동 337,어린이공원,1946.2,"",어린이놀이터,벤치,"","",1990-06-22,분당구녹지공원과,"031-729-8092","2022-07-11",,37.4147800000,127.1306840000
경기도,성남시 분당구,야탑동,"41135107",생활편의형SOC,CVNTL,도시공원,야탑공원,CVNTL_22_41135_01269,,"",경기도 성남시 분당구 야탑동 340,어린이공원,1872.3,"",어린이놀이터,벤치,"","",1990-06-22,분당구녹지공원과,"031-729-8092","2022-07-11",,37.4140470000,127.1306150000
경기도,성남시 분당구,야탑동,"41135107",생활편의형SOC,CVNTL,도시공원,연꽃공원,CVNTL_22_41135_01270,,"",경기도 성남시 분당구 야탑동 206,어린이공원,1500.8,야외운동기구,어린이놀이터,벤치,"","",1990-06-22,분당구녹지공원과,"031-729-8092","2022-07-11",,37.4153000000,127.1373700000
경기도,성남시 분당구,야탑동,"41135107",생활편의형SOC,CVNTL,도시공원,매향공원,CVNTL_22_41135_01271,,"",경기도 성남시 분당구 야탑동 214-1,어린이공원,1663.6,"",어린이놀이터,벤치,"","",1990-06-22,분당구녹지공원과,"031-729-8092","2022-07-11",,37.4146840000,127.1374000000
경기도,성남시 분당구,야탑동,"41135107",생활편의형SOC,CVNTL,도시공원,새싹공원,CVNTL_22_41135_01272,,"",경기도 성남시 분당구 야탑동 208,어린이공원,1500.3,야외운동기구,어린이놀이터,벤치,"","",1990-06-22,분당구녹지공원과,"031-729-8092","2022-07-11",,37.4154600000,127.1411060000
경기도,성남시 분당구,야탑동,"41135107",생활편의형SOC,CVNTL,도시공원,숲속공원,CVNTL_22_41135_01273,,"",경기도 성남시 분당구 야탑동 213-1,어린이공원,1585.3,"",어린이놀이터,벤치,"","",1990-06-22,분당구녹지공원과,"031-729-8092","2022-07-11",,37.4140200000,127.1403700000
경기도,성남시 분당구,야탑동,"41135107",생활편의형SOC,CVNTL,도시공원,양촌공원,CVNTL_22_41135_01274,,"",경기도 성남시 분당구 야탑동 178,어린이공원,1533.2,야외운동기구,어린이놀이터,벤치,"","",1990-06-22,분당구녹지공원과,"031-729-8092","2022-07-11",,37.4070500000,127.1470260000
경기도,성남시 분당구,야탑동,"41135107",생활편의형SOC,CVNTL,도시공원,종달새공원,CVNTL_22_41135_01275,,"",경기도 성남시 분당구 야탑동 534,어린이공원,4541.7,야외운동기구,어린이놀이터,벤치,"","",1990-06-22,분당구녹지공원과,"031-729-8092","2022-07-11",,37.4065780000,127.1232900000
경기도,성남시 분당구,야탑동,"41135107",생활편의형SOC,CVNTL,도시공원,상희공원,CVNTL_22_41135_01278,,"",경기도 성남시 분당구 야탑동 271,근린공원,18143.7,다목적운동장,놀이터,"","","",1990-06-22,성남시 공원과,"031-729-4382","2022-07-11",,37.4108730000,127.1411700000
경기도,성남시 분당구,야탑동,"41135107",생활편의형SOC,CVNTL,도시공원,오야소공원,CVNTL_22_41135_01279,,"",경기도 성남시 분당구 야탑동 509,어린이공원,1517.8,야외운동기구,어린이놀이터,벤치,"","",1990-06-22,분당구녹지공원과,"031-729-8092","2022-07-11",,37.4079400000,127.1269150000
경기도,성남시 분당구,야탑동,"41135107",생활편의형SOC,CVNTL,도시공원,무잡모퉁이공원,CVNTL_22_41135_01280,,"",경기도 성남시 분당구 야탑동 529,어린이공원,2018.4,야외운동기구,어린이놀이터,벤치,"","",1990-06-22,분당구녹지공원과,"031-729-8092","2022-07-11",,37.4073370000,127.1270100000
경기도,성남시 분당구,야탑동,"41135107",생활편의형SOC,CVNTL,도시공원,목련공원,CVNTL_22_41135_01281,,"",경기도 성남시 분당구 야탑동 167,어린이공원,1572.1,"",어린이놀이터,벤치,"","",1990-06-22,분당구녹지공원과,"031-729-8092","2022-07-11",,37.4078400000,127.1394000000
경기도,성남시 분당구,야탑동,"41135107",생활편의형SOC,CVNTL,도시공원,신일공원,CVNTL_22_41135_01282,,"",경기도 성남시 분당구 야탑동 164,어린이공원,1581.5,야외운동기구,어린이놀이터,벤치,"","",1990-06-22,분당구녹지공원과,"031-729-8092","2022-07-11",,37.4071660000,127.1441300000
경기도,성남시 분당구,야탑동,"41135107",생활편의형SOC,CVNTL,도시공원,남서울묘지공원,CVNTL_22_41135_01283,,"",경기도 성남시 분당구 야탑동 산82,묘지공원,634921,"","",식당+매점,"",납골당,1974-08-24,성남시 공원과,"031-729-4382","2022-07-11",,37.3993760000,127.1649200000
경기도,성남시 분당구,야탑동,"41135107",생활편의형SOC,CVNTL,도시공원,장승백이공원,CVNTL_22_41135_01284,,"",경기도 성남시 분당구 야탑동 516,어린이공원,1504.3,"",어린이놀이터,벤치,"","",1990-06-22,분당구녹지공원과,"031-729-8092","2022-07-11",,37.4094850000,127.1310200000
경기도,성남시 분당구,야탑동,"41135107",생활편의형SOC,CVNTL,도시공원,무장들공원,CVNTL_22_41135_01285,,"",경기도 성남시 분당구 야탑동 524,어린이공원,1506.9,야외운동기구,어린이놀이터,벤치,"","",1990-06-22,분당구녹지공원과,"031-729-8092","2022-07-11",,37.4077260000,127.1310300000
경기도,성남시 분당구,야탑동,"41135107",생활편의형SOC,CVNTL,도시공원,맹산2공원,CVNTL_22_41135_01350,,경기도 성남시 분당구 판교로 628,경기도 성남시 분당구 야탑동 422-3,근린공원,549878.6,"","",방문자센터+약수터+주차장,곤충생태관+야외학습원+생태자연학습장,"",2007-06-18,성남시 공원과,"031-729-4382","2022-07-11",,37.4052470000,127.1420100000
경기도,성남시 분당구,야탑동,"41135107",생활편의형SOC,CVNTL,도시공원,중탑공원,CVNTL_22_41135_01351,,경기도 성남시 분당구 매화로48번길 17-4,경기도 성남시 분당구 야탑동 301,어린이공원,5856.9,야외운동기구,어린이놀이터,벤치,"","",1990-06-22,분당구녹지공원과,"031-729-8092","2022-07-11",,37.4120800000,127.1359940000
경기도,성남시 분당구,야탑동,"41135107",생활편의형SOC,CVNTL,도시공원,탑공원,CVNTL_22_41135_01352,,경기도 성남시 분당구 야탑로111번길 12-14,경기도 성남시 분당구 야탑동 385,어린이공원,4424,야외운동기구,어린이놀이터,벤치,"","",1990-06-22,분당구녹지공원과,"031-729-8092","2022-07-11",,37.4117500000,127.1320100000
경기도,성남시 분당구,야탑동,"41135107",생활편의형SOC,CVNTL,도시공원,탑골공원,CVNTL_22_41135_01286,,"",경기도 성남시 분당구 야탑동 521,어린이공원,4314.6,야외운동기구,어린이놀이터,벤치,"","",1990-06-22,분당구녹지공원과,"031-729-8092","2022-07-11",,37.4083330000,127.1363140000
경기도,성남시 중원구,은행동,"41133104",생활편의형SOC,CVNTL,도시공원,은행제2호공원,CVNTL_22_41133_01400,,"",경기도 성남시 중원구 은행동 2515,소공원,173,"","","","","",2007-10-29,중원구환경위생과,"031-729-6455","2022-07-11",,37.4546470000,127.1640600000
경기도,성남시 중원구,은행동,"41133104",생활편의형SOC,CVNTL,도시공원,은행제3호공원,CVNTL_22_41133_01401,,"",경기도 성남시 중원구 은행동 2523,소공원,54,"","","","","",2007-10-29,중원구환경위생과,"031-729-6455","2022-07-11",,37.4539870000,127.1645660000
경기도,성남시 중원구,은행동,"41133104",생활편의형SOC,CVNTL,도시공원,은행지구1호공원,CVNTL_22_41133_01398,,"",경기도 성남시 중원구 은행동 2467,어린이공원,1671.3,야외운동기구,어린이놀이터,벤치+파고라,"","",2007-08-20,중원구환경위생과,"031-729-6455","2022-07-11",,37.4570800000,127.1689760000
경기도,성남시 중원구,은행동,"41133104",생활편의형SOC,CVNTL,도시공원,은행제5호공원,CVNTL_22_41133_01387,,"",경기도 성남시 중원구 은행동 2478,소공원,54,"","","","","",2007-10-29,중원구환경위생과,"031-729-6455","2022-07-11",,37.4566040000,127.1676000000
경기도,성남시 중원구,은행동,"41133104",생활편의형SOC,CVNTL,도시공원,은행제7호공원,CVNTL_22_41133_01388,,"",경기도 성남시 중원구 은행동 2465,소공원,110,"","","","","",2007-10-29,중원구환경위생과,"031-729-6455","2022-07-11",,37.4567450000,127.1702300000
경기도,성남시 중원구,은행동,"41133104",생활편의형SOC,CVNTL,도시공원,은행제9호공원,CVNTL_22_41133_01390,,"",경기도 성남시 중원구 은행동 2487,소공원,147,"","","","","",2007-10-29,중원구환경위생과,"031-729-6455","2022-07-11",,37.4567950000,127.1641800000
경기도,성남시 중원구,은행동,"41133104",생활편의형SOC,CVNTL,도시공원,은행제11호공원,CVNTL_22_41133_01391,,"",경기도 성남시 중원구 은행동 2525,소공원,1016,야외운동기구,"",벤치+파고라,"","",2007-10-29,중원구환경위생과,"031-729-6455","2022-07-11",,37.4540250000,127.1650800000
경기도,성남시 중원구,은행동,"41133104",생활편의형SOC,CVNTL,도시공원,은행제14호공원,CVNTL_22_41133_01392,,"",경기도 성남시 중원구 은행동 2473,소공원,949,"","",벤치,"","",2007-10-29,중원구환경위생과,"031-729-6455","2022-07-11",,37.4561400000,127.1706500000
경기도,성남시 중원구,은행동,"41133104",생활편의형SOC,CVNTL,도시공원,은행제15호공원,CVNTL_22_41133_01393,,"",경기도 성남시 중원구 은행동 2519,소공원,646.8,"","","","","",2014-12-26,중원구환경위생과,"031-729-6455","2022-07-11",,37.4544300000,127.1635800000
경기도,성남시 중원구,은행동,"41133104",생활편의형SOC,CVNTL,도시공원,은행제16호공원,CVNTL_22_41133_01394,,"",경기도 성남시 중원구 은행동 2506,소공원,605.7,야외운동기구,"",벤치,"","",2014-12-26,중원구환경위생과,"031-729-6455","2022-07-11",,37.4558400000,127.1680300000
경기도,성남시 중원구,은행동,"41133104",생활편의형SOC,CVNTL,도시공원,은행제13호공원,CVNTL_22_41133_01395,,"",경기도 성남시 중원구 은행동 2509,소공원,1332,야외운동기구,"",벤치,"","",2007-10-29,중원구환경위생과,"031-729-6455","2022-07-11",,37.4552040000,127.1671900000
경기도,성남시 중원구,은행동,"41133104",생활편의형SOC,CVNTL,도시공원,은행2동(달빛)공원,CVNTL_22_41133_01396,,경기도 성남시 중원구 은행로 33,경기도 성남시 중원구 은행동 1409,어린이공원,2428.4,"",어린이놀이터,벤치+파고라,"","",2002-10-24,중원구환경위생과,"031-729-6455","2022-07-11",,37.4553400000,127.1653600000
경기도,성남시 중원구,은행동,"41133104",생활편의형SOC,CVNTL,도시공원,은행제8호공원,CVNTL_22_41133_01389,,"",경기도 성남시 중원구 은행동 2482,소공원,156,"","","","","",2007-10-29,중원구환경위생과,"031-729-6455","2022-07-11",,37.4558940000,127.1693200000
경기도,성남시 중원구,은행동,"41133104",생활편의형SOC,CVNTL,도시공원,은행공원,CVNTL_22_41133_01397,,경기도 성남시 중원구 순환로 359,경기도 성남시 중원구 은행동 199-1,근린공원,200832.1,배드민턴장+게이트볼장+족구장+농구장,어린이놀이터+물놀이장,주차장+화장실+음수대,나눔목공소+온실,"",1972-11-03,성남시 공원과,"031-729-4272","2022-07-11",,37.4540560000,127.1691700000
경기도,성남시 분당구,백현동,"41135110",생활편의형SOC,CVNTL,도시공원,물방울 공원,CVNTL_22_41135_01289,,경기도 성남시 분당구 동판교로52번길 9-12,경기도 성남시 분당구 백현동 606,어린이공원,3911.6,"",어린이놀이터,벤치,"","",2004-12-30,분당구녹지공원과,"031-729-8092","2022-07-11",,37.3867800000,127.1158450000
경기도,성남시 분당구,백현동,"41135110",생활편의형SOC,CVNTL,도시공원,판교제9호(나들이)공원,CVNTL_22_41135_01287,,경기도 성남시 분당구 동판교로 123,경기도 성남시 분당구 백현동 542-1,근린공원,28992.4,체육시설물,"",관리사무실,야외학습장,"",2004-12-30,성남시 공원과,"031-729-4382","2022-07-11",,37.3947300000,127.1149000000
경기도,성남시 분당구,백현동,"41135110",생활편의형SOC,CVNTL,도시공원,판교제12호(숲안)공원,CVNTL_22_41135_01288,,"",경기도 성남시 분당구 백현동 548,어린이공원,4275.3,"",어린이놀이터,벤치,"","",2004-12-30,분당구녹지공원과,"031-729-8092","2022-07-11",,37.3890600000,127.1158600000
경기도,성남시 분당구,백현동,"41135110",생활편의형SOC,CVNTL,도시공원,판교제14호(정자목)공원,CVNTL_22_41135_01290,,"",경기도 성남시 분당구 백현동 571,어린이공원,2565.6,"",어린이놀이터,벤치,"","",2004-12-30,분당구녹지공원과,"031-729-8092","2022-07-11",,37.3849100000,127.1105300000
경기도,성남시 분당구,백현동,"41135110",생활편의형SOC,CVNTL,도시공원,판교제15호(보물섬)공원,CVNTL_22_41135_01291,,"",경기도 성남시 분당구 백현동 584,어린이공원,4161.6,"",어린이놀이터,벤치,"","",2005-05-18,분당구녹지공원과,"031-729-8092","2022-07-11",,37.3837780000,127.1130200000
경기도,성남시 분당구,백현동,"41135110",생활편의형SOC,CVNTL,도시공원,판교제10호(낙생대)공원,CVNTL_22_41135_01292,,경기도 성남시 분당구 판교역로 75,경기도 성남시 분당구 백현동 523,근린공원,428698,체력단련장,놀이터,주차장,도서관+박물관+기념비+어린이집,"",2004-12-30,성남시 공원과,"031-729-4382","2022-07-11",,37.3874780000,127.1077800000
경기도,수원시 영통구,원천동,"41117102",생활편의형SOC,CVNTL,도시공원,솔빛공원,CVNTL_22_41117_01576,,"",경기도 수원시 영통구 원천동 549-3,어린이공원,3230,"",조합놀이대1,"","","",,경기도 수원시 영통구 녹지공원과,"031-228-8331","2022-07-11",,37.2682400000,127.0596300000
경기도,수원시 영통구,원천동,"41117102",생활편의형SOC,CVNTL,도시공원,텃밭공원,CVNTL_22_41117_01578,,"",경기도 수원시 영통구 원천동 596-1,근린공원,33295.6,"","","","","",,경기도 수원시 영통구 녹지공원과,"031-228-8331","2022-07-11",,37.2733960000,127.0642000000
경기도,수원시 영통구,원천동,"41117102",생활편의형SOC,CVNTL,도시공원,먼내공원,CVNTL_22_41117_01627,,경기도 수원시 영통구 동탄원천로1109번길 22,경기도 수원시 영통구 원천동 463-1,어린이공원,1523,"",조합놀이대1,"","","",,경기도 수원시 영통구 녹지공원과,"031-228-8331","2022-07-11",,37.2695770000,127.0576500000
경기도,수원시 영통구,원천동,"41117102",생활편의형SOC,CVNTL,도시공원,사색공원,CVNTL_22_41117_01577,,경기도 수원시 영통구 광교중앙로 96,경기도 수원시 영통구 원천동 588,근린공원,260086.1,"",계류1,화장실1,"","",,경기도 수원시 영통구 녹지공원과,"031-228-8331","2022-07-11",,37.2832260000,127.0548860000
경기도,수원시 영통구,원천동,"41117102",생활편의형SOC,CVNTL,도시공원,동물놀이공원,CVNTL_22_41117_01575,,"",경기도 수원시 영통구 원천동 612,어린이공원,1618.6,"",조합놀이대1,"","","",,경기도 수원시 영통구 녹지공원과,"031-228-8331","2022-07-11",,37.2744330000,127.0527950000
경기도,수원시 영통구,망포동,"41117107",생활편의형SOC,CVNTL,도시공원,샘말공원,CVNTL_22_41117_01581,,"",경기도 수원시 영통구 망포동 296-17,어린이공원,1975,조합놀이대1+ 휴게쉼터,조합놀이대1,"","","",,경기도 수원시 영통구 녹지공원과,"031-228-8331","2022-07-11",,37.2419470000,127.0535700000
경기도,수원시 영통구,망포동,"41117107",생활편의형SOC,CVNTL,도시공원,방죽공원,CVNTL_22_41117_01582,,"",경기도 수원시 영통구 망포동 383-3,어린이공원,2135,다목적구장(족구)1,조합놀이대1,"","","",,경기도 수원시 영통구 녹지공원과,"031-228-8331","2022-07-11",,37.2398600000,127.0553360000
경기도,수원시 영통구,망포동,"41117107",생활편의형SOC,CVNTL,도시공원,소문공원,CVNTL_22_41117_01583,,"",경기도 수원시 영통구 망포동 724,어린이공원,1846.8,"",조합놀이대1,"","","",,경기도 수원시 영통구 녹지공원과,"031-228-8331","2022-07-11",,37.2398950000,127.0573700000
경기도,수원시 영통구,망포동,"41117107",생활편의형SOC,CVNTL,도시공원,온누리공원,CVNTL_22_41117_01584,,"",경기도 수원시 영통구 망포동 523-1,어린이공원,887,"",조합놀이대1,"","","",,경기도 수원시 영통구 녹지공원과,"031-228-8331","2022-07-11",,37.2387660000,127.0594560000
경기도,수원시 영통구,망포동,"41117107",생활편의형SOC,CVNTL,도시공원,수련공원,CVNTL_22_41117_01585,,"",경기도 수원시 영통구 망포동 708,어린이공원,1507.1,"",조합놀이대1,"","","",,경기도 수원시 영통구 녹지공원과,"031-228-8331","2022-07-11",,37.2424600000,127.0645000000
경기도,수원시 영통구,망포동,"41117107",생활편의형SOC,CVNTL,도시공원,우주공원,CVNTL_22_41117_01587,,"",경기도 수원시 영통구 망포동 500-6,어린이공원,1612,"",조합놀이대1,"","","",,경기도 수원시 영통구 녹지공원과,"031-228-8331","2022-07-11",,37.2414800000,127.0632700000
경기도,수원시 영통구,망포동,"41117107",생활편의형SOC,CVNTL,도시공원,숲속부엉이공원,CVNTL_22_41117_01588,,"",경기도 수원시 영통구 망포동 713,어린이공원,1990.7,"",조합놀이대1,"","","",,경기도 수원시 영통구 녹지공원과,"031-228-8331","2022-07-11",,37.2408330000,127.0654000000
경기도,수원시 영통구,망포동,"41117107",생활편의형SOC,CVNTL,도시공원,망포공원,CVNTL_22_41117_01589,,"",경기도 수원시 영통구 망포동 358-5,근린공원,15990.6,게이트볼장1,생태연못1,화장실1,"","",,경기도 수원시 영통구 녹지공원과,"031-228-8331","2022-07-11",,37.2424660000,127.0576900000
경기도,수원시 영통구,망포동,"41117107",생활편의형SOC,CVNTL,도시공원,망포공원,CVNTL_22_41117_01557,,"",경기도 수원시 영통구 망포동 721,어린이공원,1932.3,"",조합놀이대1,"","","",,경기도 수원시 영통구 녹지공원과,"031-228-8331","2022-07-11",,37.2447400000,127.0557900000
경기도,수원시 영통구,망포동,"41117107",생활편의형SOC,CVNTL,도시공원,소담공원,CVNTL_22_41117_01628,,경기도 수원시 영통구 태장로 84,경기도 수원시 영통구 망포동 544-11,어린이공원,907,"","","","","",,경기도 수원시 영통구 녹지공원과,"031-228-8331","2022-07-11",,37.2389700000,127.0555300000
경기도,수원시 영통구,망포동,"41117107",생활편의형SOC,CVNTL,도시공원,지성공원,CVNTL_22_41117_01629,,경기도 수원시 영통구 동탄지성로 520,경기도 수원시 영통구 망포동 76-14,근린공원,15320.6,게이트볼장1+다목적구장1,"",화장실1,"","",,경기도 수원시 영통구 녹지공원과,"031-228-8331","2022-07-11",,37.2388230000,127.0463260000
경기도,수원시 영통구,망포동,"41117107",생활편의형SOC,CVNTL,도시공원,방죽공원,CVNTL_22_41117_01630,,경기도 수원시 영통구 덕영대로1484번길 10-25,경기도 수원시 영통구 망포동 43-2,근린공원,20801.8,물놀이시설1,"",화장실1,"","",,경기도 수원시 영통구 녹지공원과,"031-228-8331","2022-07-11",,37.2447050000,127.0514760000
경기도,수원시 영통구,망포동,"41117107",생활편의형SOC,CVNTL,도시공원,당암공원,CVNTL_22_41117_01586,,"",경기도 수원시 영통구 망포동 719,어린이공원,1743.1,"",조합놀이대1,"","","",,경기도 수원시 영통구 녹지공원과,"031-228-8331","2022-07-11",,37.2437250000,127.0608200000
경기도,수원시 영통구,망포동,"41117107",생활편의형SOC,CVNTL,도시공원,"10호소공원",CVNTL_22_41117_01579,,"",경기도 수원시 영통구 망포동 479-1,소공원,1279,"",휴게쉼터,"","","",,경기도 수원시 영통구 녹지공원과,"031-228-8331","2022-07-11",,37.2392700000,127.0637400000
경기도,성남시 수정구,상적동,"41131113",생활편의형SOC,CVNTL,도시공원,옛골어린이공원,CVNTL_22_41131_01359,,"",경기도 성남시 수정구 상적동 335-8,어린이공원,1738,체력단련장,어린이놀이터,음수대+벤치+파고라,"","",2005-06-24,수정구환경위생과,"031-729-5452","2022-07-11",,37.4261130000,127.0690700000
경기도,양주시,고암동,"41630115",생활편의형SOC,CVNTL,도시공원,옥정제4어린이공원(산울림),CVNTL_22_41630_02261,,"",경기도 양주시 고암동 612,어린이공원,3038,허리돌리기+파도타기+역기내리기+공궁걷기,조합놀이대+흔들놀이+터널놀이집,파고라+벤치,"","",2008-04-07,경기도 양주시청 공원사업과,"031-8082-7316","2022-07-11",,37.8305900000,127.0748900000
경기도,양주시,고암동,"41630115",생활편의형SOC,CVNTL,도시공원,제5호 공공공지공원,CVNTL_22_41630_02258,,"",경기도 양주시 고암동 602-8,기타,923,"","","","","",,경기도 양주시청 공원사업과,"031-8082-7316","2022-07-11",,37.8295940000,127.0745850000
경기도,양주시,고암동,"41630115",생활편의형SOC,CVNTL,도시공원,옥정체육공원,CVNTL_22_41630_02260,,경기도 양주시 회천로 281,경기도 양주시 고암동 619,체육공원,52816,축구장+농구장등,"",화장실+음수대+정자+벤치+파고라+스탠드+막구조,"","",,경기도 양주시청 체육청소년과,"031-8082-7316","2022-07-11",,37.8280070000,127.0709200000
경기도,양주시,고암동,"41630115",생활편의형SOC,CVNTL,도시공원,제4호 공공공지공원,CVNTL_22_41630_02264,,"",경기도 양주시 고암동 603-8,기타,349,"","","","","",,경기도 양주시청 공원사업과,"031-8082-7316","2022-07-11",,37.8297000000,127.0731660000
경기도,양주시,고암동,"41630115",생활편의형SOC,CVNTL,도시공원,고암 소공원(엄상마을),CVNTL_22_41630_02259,,경기도 양주시 엄상동길 38,경기도 양주시 고암동 140-8,소공원,1241,농구대,"",그늘막+평벤치,"","",1997-05-13,경기도 양주시청 공원사업과,"031-8082-7311","2022-07-11",,37.8313940000,127.0682700000
경기도,양주시,고암동,"41630115",생활편의형SOC,CVNTL,도시공원,옥정제10어린이공원(고암),CVNTL_22_41630_02262,,"",경기도 양주시 고암동 595-7,어린이공원,1788,허리돌리기+다리펴기+팔매달리기,흔들놀이+조합놀이대+그네,파고라+벤치,"","",2008-04-07,경기도 양주시청 공원사업과,"031-8082-7316","2022-07-11",,37.8319500000,127.0730400000
경기도,양주시,고암동,"41630115",생활편의형SOC,CVNTL,도시공원,옥정 제1소공원,CVNTL_22_41630_02263,,"",경기도 양주시 고암동 607-1,소공원,1430,"","",파고라+벤치+앉음벽,"","",2007-12-31,경기도 양주시청 공원사업과,"031-8082-7316","2022-07-11",,37.8307100000,127.0733100000
경기도,양주시,고암동,"41630115",생활편의형SOC,CVNTL,도시공원,고암제2어린이공원,CVNTL_22_41630_02265,,"",경기도 양주시 고암동 121-4,어린이공원,1501,"",조합놀이대,사각정자+등벤치,"","",1997-05-13,경기도 양주시청 공원사업과,"031-8082-7311","2022-07-11",,37.8363150000,127.0719150000
경기도,양주시,고암동,"41630115",생활편의형SOC,CVNTL,도시공원,고암제3어린이공원,CVNTL_22_41630_02266,,"",경기도 양주시 고암동 121-3,어린이공원,1500,"",흔들놀이,그늘막+앉음벽,"","",1997-05-13,경기도 양주시청 공원사업과,"031-8082-7311","2022-07-11",,37.8359340000,127.0693050000
경기도,양주시,고암동,"41630115",생활편의형SOC,CVNTL,도시공원,조은어린이공원,CVNTL_22_41630_02267,,"",경기도 양주시 고암동 580-2,어린이공원,1598,농구대,조합놀이대+흔들놀이,화장실+등벤치+휴지통,"","",2002-11-06,경기도 양주시청 공원사업과,"031-8082-7311","2022-07-11",,37.8356670000,127.0745700000
경기도,양주시,고암동,"41630115",생활편의형SOC,CVNTL,도시공원,행복어린이공원,CVNTL_22_41630_02268,,"",경기도 양주시 고암동 581-5,어린이공원,1500,철봉+농구대,조합놀이대+흔들놀이+휴지통,"","","",2002-11-06,경기도 양주시청 공원사업과,"031-8082-7311","2022-07-11",,37.8337800000,127.0761950000
경기도,양주시,고암동,"41630115",생활편의형SOC,CVNTL,도시공원,하늘빛어린이공원,CVNTL_22_41630_02343,,경기도 양주시 고암길 111,경기도 양주시 고암동 589,어린이공원,3754,농구대,흔들놀이+조합놀이대,파고라+평벤치+앉음벽,"","",1997-05-06,경기도 양주시청 공원사업과,"031-8082-7311","2022-07-11",,37.8323020000,127.0718150000
경기도,양주시,고암동,"41630115",생활편의형SOC,CVNTL,도시공원,고암 근린공원,CVNTL_22_41630_02344,,경기도 양주시 고암길 200-20,경기도 양주시 고암동 581-4,근린공원,23484,농구대+게이트볼장,"",등벤치+앉음벽+음수대+화장실,"","",2002-11-06,경기도 양주시청 공원사업과,"031-8082-7311","2022-07-11",,37.8356860000,127.0770600000
경기도,양주시,덕계동,"41630116",생활편의형SOC,CVNTL,도시공원,범양제2어린이공원,CVNTL_22_41630_02269,,경기도 양주시 평화로 1476-28,경기도 양주시 덕계동 436-10,어린이공원,2077,"",조합놀이대,파고라+화장실,"","",2009-12-28,경기도 양주시청 공원사업과,"031-8082-7311","2022-07-11",,37.8215870000,127.0522000000
경기도,양주시,덕계동,"41630116",생활편의형SOC,CVNTL,도시공원,신도어린이공원,CVNTL_22_41630_02270,,"",경기도 양주시 덕계동 576-3,어린이공원,1530,"",조합놀이대,파고라+등벤치,"","",2009-12-28,경기도 양주시청 공원사업과,"031-8082-7311","2022-07-11",,37.8251000000,127.0409850000
경기도,양주시,덕계동,"41630116",생활편의형SOC,CVNTL,도시공원,금광어린이공원,CVNTL_22_41630_02272,,경기도 양주시 평화로1454번길 26,경기도 양주시 덕계동 425-9,어린이공원,2510,"",조합놀이대,원형앉음벽+파고라+화장실,"","",2009-12-28,경기도 양주시청 공원사업과,"031-8082-7311","2022-07-11",,37.8181950000,127.0494160000
경기도,부천시,오정동,"41190117",생활편의형SOC,CVNTL,도시공원,오정산업공원,CVNTL_22_41190_01158,,"",경기도 부천시 오정동 749,어린이공원,1720.7,"",흔들놀이기구 등 6개,"","","",1990-11-27,경기도 부천시청,"032-625-4856","2022-07-11",,37.5331540000,126.7866700000
경기도,양주시,덕계동,"41630116",생활편의형SOC,CVNTL,도시공원,범양제1어린이공원,CVNTL_22_41630_02273,,경기도 양주시 평화로1466번길 31,경기도 양주시 덕계동 446-3,어린이공원,1582,"",미니시소,파고라+화장실,"","",2009-12-28,경기도 양주시청 공원사업과,"031-8082-7311","2022-07-11",,37.8209900000,127.0499400000
경기도,양주시,덕계동,"41630116",생활편의형SOC,CVNTL,도시공원,덕계천어린이공원,CVNTL_22_41630_02271,,"",경기도 양주시 덕계동 592-3,어린이공원,938,"",조합놀이대,파고라+벤치,"","",,경기도 양주시청 공원사업과,"031-8082-7311","2022-07-11",,37.8237230000,127.0432400000
경기도,양주시,덕계동,"41630116",생활편의형SOC,CVNTL,도시공원,덕계 근린공원,CVNTL_22_41630_02345,,경기도 양주시 평화로1435번길 56,경기도 양주시 덕계동 467,근린공원,26723,게이트볼장+농구장,발물놀이시설,파고라+화장실+등벤치,"","",2010-08-05,경기도 양주시청 공원사업과,"031-8082-7311","2022-07-11",,37.8214700000,127.0453300000
경기도,수원시 팔달구,고등동,"41115137",생활편의형SOC,CVNTL,도시공원,고등2호어린이공원,CVNTL_22_41115_01707,,"",경기도 수원시 팔달구 고등동 79-5,어린이공원,1288.6,"",조합놀이대1,한식풍정자,"","",,경기도 수원시 팔달구 녹지공원과,"031-228-7043","2022-07-11",,37.2705880000,127.0069100000
경기도,수원시 팔달구,지동,"41115139",생활편의형SOC,CVNTL,도시공원,"73호소공원",CVNTL_22_41115_01709,,경기도 수원시 팔달구 팔달문로57번길 79,경기도 수원시 팔달구 지동 273-9,소공원,140,"",휴게쉼터,"","","",,경기도 수원시 화성사업소 문화유산시설과,"031-228-4473","2022-07-11",,37.2827150000,127.0239940000
